introduction_id,country_id,year_id,description,intro_status
210474,109,2019,PCV (Pneumococcal conjugate vaccine),Yes (R)
210475,109,2019,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
210476,109,2019,Rotavirus vaccine,No
210477,109,2019,Rubella vaccine,Yes
210478,109,2019,Seasonal Influenza vaccine,Yes
210479,109,2019,Typhoid,No
210480,109,2019,Varicella vaccine,Yes (R)
210481,109,2019,YF (Yellow fever) vaccine,No
210482,109,2018,aP (acellular pertussis) vaccine,No
210483,109,2018,Hepatitis A vaccine,No
210484,109,2018,Hepatitis B vaccine,Yes
210485,109,2018,HepB birth dose,Yes
210486,109,2018,Hib (Haemophilus influenzae type B) vaccine,Yes
210487,109,2018,HPV (Human Papilloma Virus) vaccine,No
210488,109,2018,IPV (Inactivated polio vaccine),Yes
210489,109,2018,IPV (Inactivated polio vaccine) 2nd dose,No
210490,109,2018,Japanese Encephalitis,No
210491,109,2018,Measles-containing vaccine 2nd dose,Yes
210492,109,2018,Meningococcal meningitis vaccines (all strains),No
210493,109,2018,Mumps vaccine,Yes
210494,109,2018,PCV (Pneumococcal conjugate vaccine),Yes (R)
210495,109,2018,PPV (Pneumococcal polysaccharide vaccine),Yes (R)
210496,109,2018,Rotavirus vaccine,No
210497,109,2018,Rubella vaccine,Yes
210498,109,2018,Seasonal Influenza vaccine,Yes
210499,109,2018,Typhoid,No
210500,109,2018,Varicella vaccine,Yes (R)
210501,109,2018,YF (Yellow fever) vaccine,No
210502,109,2017,aP (acellular pertussis) vaccine,No
210503,109,2017,Hepatitis A vaccine,No
210504,109,2017,Hepatitis B vaccine,Yes
210505,109,2017,HepB birth dose,Yes (R)
210506,109,2017,Hib (Haemophilus influenzae type B) vaccine,Yes
210507,109,2017,HPV (Human Papilloma Virus) vaccine,No
210508,109,2017,IPV (Inactivated polio vaccine),Yes
210509,109,2017,IPV (Inactivated polio vaccine) 2nd dose,No
210510,109,2017,Japanese Encephalitis,No
210511,109,2017,Measles-containing vaccine 2nd dose,Yes
210512,109,2017,Meningococcal meningitis vaccines (all strains),No
210513,109,2017,Mumps vaccine,Yes
210514,109,2017,PCV (Pneumococcal conjugate vaccine),Yes (R)
210515,109,2017,PPV (Pneumococcal polysaccharide vaccine),No
210516,109,2017,Rotavirus vaccine,No
210517,109,2017,Rubella vaccine,Yes
210518,109,2017,Seasonal Influenza vaccine,Yes
210519,109,2017,Typhoid,No
210520,109,2017,Varicella vaccine,Yes (R)
210521,109,2017,YF (Yellow fever) vaccine,No
210522,109,2016,aP (acellular pertussis) vaccine,No
210523,109,2016,Hepatitis A vaccine,No
210524,109,2016,Hepatitis B vaccine,Yes
210525,109,2016,HepB birth dose,No
210526,109,2016,Hib (Haemophilus influenzae type B) vaccine,Yes
210527,109,2016,HPV (Human Papilloma Virus) vaccine,No
210528,109,2016,IPV (Inactivated polio vaccine),Yes
210529,109,2016,IPV (Inactivated polio vaccine) 2nd dose,No
210530,109,2016,Japanese Encephalitis,No
210531,109,2016,Measles-containing vaccine 2nd dose,Yes
210532,109,2016,Meningococcal meningitis vaccines (all strains),No
210533,109,2016,Mumps vaccine,Yes
210534,109,2016,PCV (Pneumococcal conjugate vaccine),Yes (R)
210535,109,2016,PPV (Pneumococcal polysaccharide vaccine),No
210536,109,2016,Rotavirus vaccine,No
210537,109,2016,Rubella vaccine,Yes
210538,109,2016,Seasonal Influenza vaccine,Yes
210539,109,2016,Typhoid,No
210540,109,2016,Varicella vaccine,Yes (R)
210541,109,2016,YF (Yellow fever) vaccine,No
210542,109,2015,aP (acellular pertussis) vaccine,No
210543,109,2015,Hepatitis A vaccine,No
210544,109,2015,Hepatitis B vaccine,Yes
210545,109,2015,HepB birth dose,No
210546,109,2015,Hib (Haemophilus influenzae type B) vaccine,Yes
210547,109,2015,HPV (Human Papilloma Virus) vaccine,No
210548,109,2015,IPV (Inactivated polio vaccine),Yes
210549,109,2015,IPV (Inactivated polio vaccine) 2nd dose,No
210550,109,2015,Japanese Encephalitis,No
210551,109,2015,Measles-containing vaccine 2nd dose,Yes
210552,109,2015,Meningococcal meningitis vaccines (all strains),No
210553,109,2015,Mumps vaccine,Yes
210554,109,2015,PCV (Pneumococcal conjugate vaccine),No
210555,109,2015,PPV (Pneumococcal polysaccharide vaccine),No
210556,109,2015,Rotavirus vaccine,No
210557,109,2015,Rubella vaccine,Yes
210558,109,2015,Seasonal Influenza vaccine,Yes
210559,109,2015,Typhoid,No
210560,109,2015,Varicella vaccine,Yes (R)
210561,109,2015,YF (Yellow fever) vaccine,No
210562,109,2014,aP (acellular pertussis) vaccine,No
210563,109,2014,Hepatitis A vaccine,No
210564,109,2014,Hepatitis B vaccine,Yes
210565,109,2014,HepB birth dose,No
210566,109,2014,Hib (Haemophilus influenzae type B) vaccine,Yes
210567,109,2014,HPV (Human Papilloma Virus) vaccine,No
210568,109,2014,IPV (Inactivated polio vaccine),No
210569,109,2014,IPV (Inactivated polio vaccine) 2nd dose,No
210570,109,2014,Japanese Encephalitis,No
210571,109,2014,Measles-containing vaccine 2nd dose,Yes
210572,109,2014,Meningococcal meningitis vaccines (all strains),No
210573,109,2014,Mumps vaccine,Yes
210574,109,2014,PCV (Pneumococcal conjugate vaccine),No
210575,109,2014,PPV (Pneumococcal polysaccharide vaccine),No
210576,109,2014,Rotavirus vaccine,No
210577,109,2014,Rubella vaccine,Yes
210578,109,2014,Seasonal Influenza vaccine,Yes
210579,109,2014,Typhoid,No
210580,109,2014,Varicella vaccine,Yes (R)
210581,109,2014,YF (Yellow fever) vaccine,No
210582,109,2013,aP (acellular pertussis) vaccine,No
210583,109,2013,Hepatitis A vaccine,No
210584,109,2013,Hepatitis B vaccine,Yes
210585,109,2013,HepB birth dose,No
210586,109,2013,Hib (Haemophilus influenzae type B) vaccine,Yes
210587,109,2013,HPV (Human Papilloma Virus) vaccine,No
210588,109,2013,IPV (Inactivated polio vaccine),No
210589,109,2013,IPV (Inactivated polio vaccine) 2nd dose,No
210590,109,2013,Japanese Encephalitis,No
210591,109,2013,Measles-containing vaccine 2nd dose,Yes
210592,109,2013,Meningococcal meningitis vaccines (all strains),No
210593,109,2013,Mumps vaccine,Yes
210594,109,2013,PCV (Pneumococcal conjugate vaccine),No
210595,109,2013,PPV (Pneumococcal polysaccharide vaccine),No
210596,109,2013,Rotavirus vaccine,No
210597,109,2013,Rubella vaccine,Yes
210598,109,2013,Seasonal Influenza vaccine,Yes
210599,109,2013,Typhoid,No
210600,109,2013,Varicella vaccine,Yes (R)
210601,109,2013,YF (Yellow fever) vaccine,No
210602,109,2012,aP (acellular pertussis) vaccine,No
210603,109,2012,Hepatitis A vaccine,No
210604,109,2012,Hepatitis B vaccine,Yes
210605,109,2012,HepB birth dose,No
210606,109,2012,Hib (Haemophilus influenzae type B) vaccine,Yes
210607,109,2012,HPV (Human Papilloma Virus) vaccine,No
210608,109,2012,IPV (Inactivated polio vaccine),No
210609,109,2012,IPV (Inactivated polio vaccine) 2nd dose,No
210610,109,2012,Japanese Encephalitis,No
210611,109,2012,Measles-containing vaccine 2nd dose,Yes
210612,109,2012,Meningococcal meningitis vaccines (all strains),No
210613,109,2012,Mumps vaccine,Yes
210614,109,2012,PCV (Pneumococcal conjugate vaccine),No
210615,109,2012,PPV (Pneumococcal polysaccharide vaccine),No
210616,109,2012,Rotavirus vaccine,No
210617,109,2012,Rubella vaccine,Yes
210618,109,2012,Seasonal Influenza vaccine,Yes
210619,109,2012,Typhoid,No
210620,109,2012,Varicella vaccine,Yes (R)
210621,109,2012,YF (Yellow fever) vaccine,No
210622,109,2011,aP (acellular pertussis) vaccine,No
210623,109,2011,Hepatitis A vaccine,No
210624,109,2011,Hepatitis B vaccine,Yes
210625,109,2011,HepB birth dose,No
210626,109,2011,Hib (Haemophilus influenzae type B) vaccine,Yes
210627,109,2011,HPV (Human Papilloma Virus) vaccine,No
210628,109,2011,IPV (Inactivated polio vaccine),No
210629,109,2011,IPV (Inactivated polio vaccine) 2nd dose,No
210630,109,2011,Japanese Encephalitis,No
210631,109,2011,Measles-containing vaccine 2nd dose,Yes
210632,109,2011,Meningococcal meningitis vaccines (all strains),No
210633,109,2011,Mumps vaccine,Yes
210634,109,2011,PCV (Pneumococcal conjugate vaccine),No
210635,109,2011,PPV (Pneumococcal polysaccharide vaccine),No
210636,109,2011,Rotavirus vaccine,No
210637,109,2011,Rubella vaccine,Yes
210638,109,2011,Seasonal Influenza vaccine,Yes
210639,109,2011,Typhoid,No
210640,109,2011,Varicella vaccine,Yes (R)
210641,109,2011,YF (Yellow fever) vaccine,No
210642,109,2010,aP (acellular pertussis) vaccine,No
210643,109,2010,Hepatitis A vaccine,No
210644,109,2010,Hepatitis B vaccine,Yes
210645,109,2010,HepB birth dose,No
210646,109,2010,Hib (Haemophilus influenzae type B) vaccine,Yes
210647,109,2010,HPV (Human Papilloma Virus) vaccine,No
210648,109,2010,IPV (Inactivated polio vaccine),No
210649,109,2010,IPV (Inactivated polio vaccine) 2nd dose,No
210650,109,2010,Japanese Encephalitis,No
210651,109,2010,Measles-containing vaccine 2nd dose,Yes
210652,109,2010,Meningococcal meningitis vaccines (all strains),No
210653,109,2010,Mumps vaccine,Yes
210654,109,2010,PCV (Pneumococcal conjugate vaccine),No
210655,109,2010,PPV (Pneumococcal polysaccharide vaccine),No
210656,109,2010,Rotavirus vaccine,No
210657,109,2010,Rubella vaccine,Yes
210658,109,2010,Seasonal Influenza vaccine,Yes
210659,109,2010,Typhoid,No
210660,109,2010,Varicella vaccine,Yes (R)
210661,109,2010,YF (Yellow fever) vaccine,No
210662,109,2009,aP (acellular pertussis) vaccine,No
210663,109,2009,Hepatitis A vaccine,No
210664,109,2009,Hepatitis B vaccine,Yes
210665,109,2009,HepB birth dose,No
210666,109,2009,Hib (Haemophilus influenzae type B) vaccine,Yes
210667,109,2009,HPV (Human Papilloma Virus) vaccine,No
210668,109,2009,IPV (Inactivated polio vaccine),No
210669,109,2009,IPV (Inactivated polio vaccine) 2nd dose,No
210670,109,2009,Japanese Encephalitis,No
210671,109,2009,Measles-containing vaccine 2nd dose,Yes
210672,109,2009,Meningococcal meningitis vaccines (all strains),No
210673,109,2009,Mumps vaccine,Yes
210674,109,2009,PCV (Pneumococcal conjugate vaccine),No
210675,109,2009,PPV (Pneumococcal polysaccharide vaccine),No
210676,109,2009,Rotavirus vaccine,No
210677,109,2009,Rubella vaccine,Yes
210678,109,2009,Seasonal Influenza vaccine,Yes
210679,109,2009,Typhoid,No
210680,109,2009,Varicella vaccine,Yes (R)
210681,109,2009,YF (Yellow fever) vaccine,No
210682,109,2008,aP (acellular pertussis) vaccine,No
210683,109,2008,Hepatitis A vaccine,No
210684,109,2008,Hepatitis B vaccine,Yes
210685,109,2008,HepB birth dose,No
210686,109,2008,Hib (Haemophilus influenzae type B) vaccine,Yes
210687,109,2008,HPV (Human Papilloma Virus) vaccine,No
210688,109,2008,IPV (Inactivated polio vaccine),No
210689,109,2008,IPV (Inactivated polio vaccine) 2nd dose,No
210690,109,2008,Japanese Encephalitis,No
210691,109,2008,Measles-containing vaccine 2nd dose,Yes
210692,109,2008,Meningococcal meningitis vaccines (all strains),No
210693,109,2008,Mumps vaccine,Yes
210694,109,2008,PCV (Pneumococcal conjugate vaccine),No
210695,109,2008,PPV (Pneumococcal polysaccharide vaccine),No
210696,109,2008,Rotavirus vaccine,No
210697,109,2008,Rubella vaccine,Yes
210698,109,2008,Seasonal Influenza vaccine,Yes
210699,109,2008,Typhoid,No
210700,109,2008,Varicella vaccine,No
210701,109,2008,YF (Yellow fever) vaccine,No
210702,109,2007,aP (acellular pertussis) vaccine,No
210703,109,2007,Hepatitis A vaccine,No
210704,109,2007,Hepatitis B vaccine,Yes
210705,109,2007,HepB birth dose,No
210706,109,2007,Hib (Haemophilus influenzae type B) vaccine,Yes
210707,109,2007,HPV (Human Papilloma Virus) vaccine,No
210708,109,2007,IPV (Inactivated polio vaccine),No
210709,109,2007,IPV (Inactivated polio vaccine) 2nd dose,No
210710,109,2007,Japanese Encephalitis,No
210711,109,2007,Measles-containing vaccine 2nd dose,Yes
210712,109,2007,Meningococcal meningitis vaccines (all strains),No
210713,109,2007,Mumps vaccine,Yes
210714,109,2007,PCV (Pneumococcal conjugate vaccine),No
210715,109,2007,PPV (Pneumococcal polysaccharide vaccine),No
210716,109,2007,Rotavirus vaccine,No
210717,109,2007,Rubella vaccine,Yes
210718,109,2007,Seasonal Influenza vaccine,Yes
210719,109,2007,Typhoid,No
210720,109,2007,Varicella vaccine,No
210721,109,2007,YF (Yellow fever) vaccine,No
210722,109,2006,aP (acellular pertussis) vaccine,No
210723,109,2006,Hepatitis A vaccine,No
210724,109,2006,Hepatitis B vaccine,Yes
210725,109,2006,HepB birth dose,No
210726,109,2006,Hib (Haemophilus influenzae type B) vaccine,Yes
210727,109,2006,HPV (Human Papilloma Virus) vaccine,No
210728,109,2006,IPV (Inactivated polio vaccine),No
210729,109,2006,IPV (Inactivated polio vaccine) 2nd dose,No
210730,109,2006,Japanese Encephalitis,No
210731,109,2006,Measles-containing vaccine 2nd dose,Yes
210732,109,2006,Meningococcal meningitis vaccines (all strains),No
210733,109,2006,Mumps vaccine,Yes
210734,109,2006,PCV (Pneumococcal conjugate vaccine),No
210735,109,2006,PPV (Pneumococcal polysaccharide vaccine),No
210736,109,2006,Rotavirus vaccine,No
210737,109,2006,Rubella vaccine,Yes
210738,109,2006,Seasonal Influenza vaccine,Yes
210739,109,2006,Typhoid,No
210740,109,2006,Varicella vaccine,No
210741,109,2006,YF (Yellow fever) vaccine,No
210742,109,2005,aP (acellular pertussis) vaccine,No
210743,109,2005,Hepatitis A vaccine,No
210744,109,2005,Hepatitis B vaccine,Yes
210745,109,2005,HepB birth dose,No
210746,109,2005,Hib (Haemophilus influenzae type B) vaccine,Yes
210747,109,2005,IPV (Inactivated polio vaccine),No
210748,109,2005,IPV (Inactivated polio vaccine) 2nd dose,No
210749,109,2005,Japanese Encephalitis,No
210750,109,2005,Measles-containing vaccine 2nd dose,Yes
210751,109,2005,Meningococcal meningitis vaccines (all strains),No
210752,109,2005,Mumps vaccine,Yes
210753,109,2005,PCV (Pneumococcal conjugate vaccine),No
210754,109,2005,PPV (Pneumococcal polysaccharide vaccine),No
210755,109,2005,Rubella vaccine,Yes
210756,109,2005,Seasonal Influenza vaccine,No
210757,109,2005,Typhoid,No
210758,109,2005,Varicella vaccine,No
210759,109,2005,YF (Yellow fever) vaccine,No
210760,109,2004,aP (acellular pertussis) vaccine,No
210761,109,2004,Hepatitis A vaccine,No
210762,109,2004,Hepatitis B vaccine,Yes
210763,109,2004,HepB birth dose,No
210764,109,2004,Hib (Haemophilus influenzae type B) vaccine,Yes
210765,109,2004,IPV (Inactivated polio vaccine),No
210766,109,2004,IPV (Inactivated polio vaccine) 2nd dose,No
210767,109,2004,Japanese Encephalitis,No
210768,109,2004,Measles-containing vaccine 2nd dose,Yes
210769,109,2004,Meningococcal meningitis vaccines (all strains),No
210770,109,2004,Mumps vaccine,Yes
210771,109,2004,PCV (Pneumococcal conjugate vaccine),No
210772,109,2004,PPV (Pneumococcal polysaccharide vaccine),No
210773,109,2004,Rubella vaccine,Yes
210774,109,2004,Seasonal Influenza vaccine,No
210775,109,2004,Typhoid,No
210776,109,2004,Varicella vaccine,No
210777,109,2004,YF (Yellow fever) vaccine,No
210778,109,2003,aP (acellular pertussis) vaccine,No
210779,109,2003,Hepatitis A vaccine,No
210780,109,2003,Hepatitis B vaccine,Yes
210781,109,2003,HepB birth dose,No
210782,109,2003,Hib (Haemophilus influenzae type B) vaccine,Yes
210783,109,2003,IPV (Inactivated polio vaccine),No
210784,109,2003,IPV (Inactivated polio vaccine) 2nd dose,No
210785,109,2003,Japanese Encephalitis,No
210786,109,2003,Measles-containing vaccine 2nd dose,Yes
210787,109,2003,Meningococcal meningitis vaccines (all strains),No
210788,109,2003,Mumps vaccine,Yes
210789,109,2003,PCV (Pneumococcal conjugate vaccine),No
210790,109,2003,PPV (Pneumococcal polysaccharide vaccine),No
210791,109,2003,Rubella vaccine,Yes
210792,109,2003,Seasonal Influenza vaccine,No
210793,109,2003,Typhoid,No
210794,109,2003,Varicella vaccine,No
210795,109,2003,YF (Yellow fever) vaccine,No
210796,109,2002,aP (acellular pertussis) vaccine,No
210797,109,2002,Hepatitis A vaccine,No
210798,109,2002,Hepatitis B vaccine,Yes
210799,109,2002,HepB birth dose,No
210800,109,2002,Hib (Haemophilus influenzae type B) vaccine,Yes
210801,109,2002,IPV (Inactivated polio vaccine),No
210802,109,2002,IPV (Inactivated polio vaccine) 2nd dose,No
210803,109,2002,Japanese Encephalitis,No
210804,109,2002,Measles-containing vaccine 2nd dose,Yes
210805,109,2002,Meningococcal meningitis vaccines (all strains),No
210806,109,2002,Mumps vaccine,Yes
210807,109,2002,PCV (Pneumococcal conjugate vaccine),No
210808,109,2002,PPV (Pneumococcal polysaccharide vaccine),No
210809,109,2002,Rubella vaccine,Yes
210810,109,2002,Seasonal Influenza vaccine,No
210811,109,2002,Typhoid,No
210812,109,2002,Varicella vaccine,No
210813,109,2002,YF (Yellow fever) vaccine,No
210814,109,2001,aP (acellular pertussis) vaccine,No
210815,109,2001,Hepatitis B vaccine,No
210816,109,2001,HepB birth dose,No
210817,109,2001,Hib (Haemophilus influenzae type B) vaccine,No
210818,109,2001,IPV (Inactivated polio vaccine),No
210819,109,2001,Japanese Encephalitis,No
210820,109,2001,Measles-containing vaccine 2nd dose,Yes
210821,109,2001,Meningococcal meningitis vaccines (all strains),No
210822,109,2001,Mumps vaccine,Yes
210823,109,2001,PCV (Pneumococcal conjugate vaccine),No
210824,109,2001,PPV (Pneumococcal polysaccharide vaccine),No
210825,109,2001,Rubella vaccine,Yes
210826,109,2001,Seasonal Influenza vaccine,No
210827,109,2001,Varicella vaccine,No
210828,109,2001,YF (Yellow fever) vaccine,No
210829,109,2000,Hepatitis B vaccine,No
210830,109,2000,HepB birth dose,No
210831,109,2000,Hib (Haemophilus influenzae type B) vaccine,No
210832,109,2000,IPV (Inactivated polio vaccine),No
210833,109,2000,Measles-containing vaccine 2nd dose,Yes
210834,109,2000,Meningococcal meningitis vaccines (all strains),No
210835,109,2000,Mumps vaccine,Yes
210836,109,2000,PCV (Pneumococcal conjugate vaccine),No
210837,109,2000,PPV (Pneumococcal polysaccharide vaccine),No
210838,109,2000,Rubella vaccine,Yes
210839,109,2000,Seasonal Influenza vaccine,No
210840,109,2000,YF (Yellow fever) vaccine,No
210841,109,1999,Hepatitis B vaccine,No
210842,109,1999,HepB birth dose,No
210843,109,1999,Hib (Haemophilus influenzae type B) vaccine,No
210844,109,1999,IPV (Inactivated polio vaccine),No
210845,109,1999,Measles-containing vaccine 2nd dose,Yes
210846,109,1999,Meningococcal meningitis vaccines (all strains),No
210847,109,1999,Mumps vaccine,Yes
210848,109,1999,PPV (Pneumococcal polysaccharide vaccine),No
210849,109,1999,Rubella vaccine,Yes
210850,109,1999,Seasonal Influenza vaccine,No
210851,109,1999,YF (Yellow fever) vaccine,No
210852,109,1998,Hepatitis B vaccine,No
210853,109,1998,HepB birth dose,No
210854,109,1998,Hib (Haemophilus influenzae type B) vaccine,No
210855,109,1998,IPV (Inactivated polio vaccine),No
210856,109,1998,Measles-containing vaccine 2nd dose,Yes
210857,109,1998,Mumps vaccine,Yes
210858,109,1998,Rubella vaccine,Yes
210859,109,1998,Seasonal Influenza vaccine,No
210860,109,1998,YF (Yellow fever) vaccine,No
210861,109,1997,Hepatitis B vaccine,No
210862,109,1997,HepB birth dose,No
210863,109,1997,Hib (Haemophilus influenzae type B) vaccine,No
210864,109,1997,IPV (Inactivated polio vaccine),No
210865,109,1997,Measles-containing vaccine 2nd dose,Yes
210866,109,1997,Mumps vaccine,Yes
210867,109,1997,Rubella vaccine,Yes
210868,109,1997,Seasonal Influenza vaccine,No
210869,109,1997,YF (Yellow fever) vaccine,No
210870,109,1996,Hepatitis B vaccine,No
210871,109,1996,HepB birth dose,No
210872,109,1996,Hib (Haemophilus influenzae type B) vaccine,No
