incidence_id,country_id,year_id,source_group,disease_id,denominator,incidence_rate
25316,,2011,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25317,,2011,WHO_REGIONS,9,"per 1,000,000 total population",13.7
25318,,2011,WHO_REGIONS,10,"per 1,000,000 total population",0.3
25319,,2011,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25320,,2010,WHO_REGIONS,1,"per 10,000 live births",0.0
25321,,2010,WHO_REGIONS,2,"per 1,000,000 total population",0.0
25322,,2010,WHO_REGIONS,13,"per 1,000,000 total population",0.0
25323,,2010,WHO_REGIONS,4,"per 1,000,000 total population",34.1
25324,,2010,WHO_REGIONS,5,"per 1,000,000 total population",35.3
25325,,2010,WHO_REGIONS,6,per 1000 live births,0.0
25326,,2010,WHO_REGIONS,7,"per 1,000,000 total population",37.4
25327,,2010,WHO_REGIONS,8,"per 1,000,000 <15 population",3.1
25328,,2010,WHO_REGIONS,9,"per 1,000,000 total population",14.2
25329,,2010,WHO_REGIONS,10,"per 1,000,000 total population",0.3
25330,,2010,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25331,,2009,WHO_REGIONS,1,"per 10,000 live births",0.0
25332,,2009,WHO_REGIONS,2,"per 1,000,000 total population",0.0
25333,,2009,WHO_REGIONS,13,"per 1,000,000 total population",0.0
25334,,2009,WHO_REGIONS,4,"per 1,000,000 total population",8.9
25335,,2009,WHO_REGIONS,5,"per 1,000,000 total population",59.6
25336,,2009,WHO_REGIONS,6,per 1000 live births,0.0
25337,,2009,WHO_REGIONS,7,"per 1,000,000 total population",42.2
25338,,2009,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25339,,2009,WHO_REGIONS,9,"per 1,000,000 total population",17.1
25340,,2009,WHO_REGIONS,10,"per 1,000,000 total population",0.2
25341,,2009,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25342,,2008,WHO_REGIONS,1,"per 10,000 live births",0.0
25343,,2008,WHO_REGIONS,2,"per 1,000,000 total population",0.2
25344,,2008,WHO_REGIONS,13,"per 1,000,000 total population",0.0
25345,,2008,WHO_REGIONS,4,"per 1,000,000 total population",10.4
25346,,2008,WHO_REGIONS,5,"per 1,000,000 total population",105.2
25347,,2008,WHO_REGIONS,6,per 1000 live births,0.0
25348,,2008,WHO_REGIONS,7,"per 1,000,000 total population",36.0
25349,,2008,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25350,,2008,WHO_REGIONS,9,"per 1,000,000 total population",34.2
25351,,2008,WHO_REGIONS,10,"per 1,000,000 total population",0.2
25352,,2008,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25353,,2007,WHO_REGIONS,1,"per 10,000 live births",0.0
25354,,2007,WHO_REGIONS,2,"per 1,000,000 total population",0.3
25355,,2007,WHO_REGIONS,13,"per 1,000,000 total population",0.0
25356,,2007,WHO_REGIONS,4,"per 1,000,000 total population",7.9
25357,,2007,WHO_REGIONS,5,"per 1,000,000 total population",92.5
25358,,2007,WHO_REGIONS,6,per 1000 live births,0.0
25359,,2007,WHO_REGIONS,7,"per 1,000,000 total population",39.4
25360,,2007,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25361,,2007,WHO_REGIONS,9,"per 1,000,000 total population",94.2
25362,,2007,WHO_REGIONS,10,"per 1,000,000 total population",0.3
25363,,2007,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25364,,2006,WHO_REGIONS,1,"per 10,000 live births",0.0
25365,,2006,WHO_REGIONS,2,"per 1,000,000 total population",0.4
25366,,2006,WHO_REGIONS,13,"per 1,000,000 total population",0.0
25367,,2006,WHO_REGIONS,4,"per 1,000,000 total population",61.6
25368,,2006,WHO_REGIONS,5,"per 1,000,000 total population",118.3
25369,,2006,WHO_REGIONS,6,per 1000 live births,0.0
25370,,2006,WHO_REGIONS,7,"per 1,000,000 total population",38.5
25371,,2006,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25372,,2006,WHO_REGIONS,9,"per 1,000,000 total population",277.7
25373,,2006,WHO_REGIONS,10,"per 1,000,000 total population",0.3
25374,,2006,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25375,,2005,WHO_REGIONS,1,"per 10,000 live births",0.0
25376,,2005,WHO_REGIONS,2,"per 1,000,000 total population",0.6
25377,,2005,WHO_REGIONS,4,"per 1,000,000 total population",42.7
25378,,2005,WHO_REGIONS,5,"per 1,000,000 total population",342.9
25379,,2005,WHO_REGIONS,6,per 1000 live births,0.0
25380,,2005,WHO_REGIONS,7,"per 1,000,000 total population",36.2
25381,,2005,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25382,,2005,WHO_REGIONS,9,"per 1,000,000 total population",290.2
25383,,2005,WHO_REGIONS,10,"per 1,000,000 total population",0.3
25384,,2005,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25385,,2004,WHO_REGIONS,1,"per 10,000 live births",0.0
25386,,2004,WHO_REGIONS,2,"per 1,000,000 total population",0.8
25387,,2004,WHO_REGIONS,4,"per 1,000,000 total population",33.6
25388,,2004,WHO_REGIONS,5,"per 1,000,000 total population",384.3
25389,,2004,WHO_REGIONS,6,per 1000 live births,0.0
25390,,2004,WHO_REGIONS,7,"per 1,000,000 total population",61.6
25391,,2004,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25392,,2004,WHO_REGIONS,9,"per 1,000,000 total population",433.9
25393,,2004,WHO_REGIONS,10,"per 1,000,000 total population",0.4
25394,,2004,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25395,,2003,WHO_REGIONS,1,"per 10,000 live births",0.0
25396,,2003,WHO_REGIONS,2,"per 1,000,000 total population",1.0
25397,,2003,WHO_REGIONS,4,"per 1,000,000 total population",35.1
25398,,2003,WHO_REGIONS,5,"per 1,000,000 total population",338.8
25399,,2003,WHO_REGIONS,6,per 1000 live births,0.0
25400,,2003,WHO_REGIONS,7,"per 1,000,000 total population",36.5
25401,,2003,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25402,,2003,WHO_REGIONS,9,"per 1,000,000 total population",480.4
25403,,2003,WHO_REGIONS,10,"per 1,000,000 total population",0.5
25404,,2003,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25405,,2002,WHO_REGIONS,1,"per 10,000 live births",0.0
25406,,2002,WHO_REGIONS,2,"per 1,000,000 total population",1.4
25407,,2002,WHO_REGIONS,4,"per 1,000,000 total population",55.3
25408,,2002,WHO_REGIONS,5,"per 1,000,000 total population",272.1
25409,,2002,WHO_REGIONS,6,per 1000 live births,0.0
25410,,2002,WHO_REGIONS,7,"per 1,000,000 total population",34.8
25411,,2002,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25412,,2002,WHO_REGIONS,9,"per 1,000,000 total population",953.4
25413,,2002,WHO_REGIONS,10,"per 1,000,000 total population",0.5
25414,,2002,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25415,,2001,WHO_REGIONS,1,"per 10,000 live births",0.0
25416,,2001,WHO_REGIONS,2,"per 1,000,000 total population",2.0
25417,,2001,WHO_REGIONS,4,"per 1,000,000 total population",85.7
25418,,2001,WHO_REGIONS,5,"per 1,000,000 total population",305.8
25419,,2001,WHO_REGIONS,6,per 1000 live births,0.0
25420,,2001,WHO_REGIONS,7,"per 1,000,000 total population",51.9
25421,,2001,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25422,,2001,WHO_REGIONS,9,"per 1,000,000 total population",1532.4
25423,,2001,WHO_REGIONS,10,"per 1,000,000 total population",0.5
25424,,2001,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25425,,2000,WHO_REGIONS,1,"per 10,000 live births",0.1
25426,,2000,WHO_REGIONS,2,"per 1,000,000 total population",1.9
25427,,2000,WHO_REGIONS,4,"per 1,000,000 total population",49.8
25428,,2000,WHO_REGIONS,5,"per 1,000,000 total population",363.3
25429,,2000,WHO_REGIONS,6,per 1000 live births,0.0
25430,,2000,WHO_REGIONS,7,"per 1,000,000 total population",76.7
25431,,2000,WHO_REGIONS,8,"per 1,000,000 <15 population",0.0
25432,,2000,WHO_REGIONS,9,"per 1,000,000 total population",991.3
25433,,2000,WHO_REGIONS,10,"per 1,000,000 total population",0.5
25434,,2000,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25435,,1999,WHO_REGIONS,1,"per 10,000 live births",0.0
25436,,1999,WHO_REGIONS,2,"per 1,000,000 total population",2.3
25437,,1999,WHO_REGIONS,4,"per 1,000,000 total population",61.2
25438,,1999,WHO_REGIONS,5,"per 1,000,000 total population",715.1
25439,,1999,WHO_REGIONS,6,per 1000 live births,0.0
25440,,1999,WHO_REGIONS,7,"per 1,000,000 total population",77.1
25441,,1999,WHO_REGIONS,8,"per 1,000,000 <15 population",
25442,,1999,WHO_REGIONS,9,"per 1,000,000 total population",1450.5
25443,,1999,WHO_REGIONS,10,"per 1,000,000 total population",0.6
25444,,1999,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25445,,1998,WHO_REGIONS,2,"per 1,000,000 total population",3.5
25446,,1998,WHO_REGIONS,4,"per 1,000,000 total population",110.4
25447,,1998,WHO_REGIONS,6,per 1000 live births,0.0
25448,,1998,WHO_REGIONS,7,"per 1,000,000 total population",81.0
25449,,1998,WHO_REGIONS,8,"per 1,000,000 <15 population",
25450,,1998,WHO_REGIONS,10,"per 1,000,000 total population",0.6
25451,,1998,WHO_REGIONS,12,"per 1,000,000 total population",0.0
25452,,1997,WHO_REGIONS,2,"per 1,000,000 total population",9.6
25453,,1997,WHO_REGIONS,4,"per 1,000,000 total population",275.1
25454,,1997,WHO_REGIONS,6,per 1000 live births,0.0
25455,,1997,WHO_REGIONS,7,"per 1,000,000 total population",93.3
25456,,1997,WHO_REGIONS,8,"per 1,000,000 <15 population",
25457,,1997,WHO_REGIONS,10,"per 1,000,000 total population",0.6
25458,,1997,WHO_REGIONS,12,"per 1,000,000 total population",
25459,,1996,WHO_REGIONS,2,"per 1,000,000 total population",23.6
25460,,1996,WHO_REGIONS,4,"per 1,000,000 total population",231.3
25461,,1996,WHO_REGIONS,6,per 1000 live births,0.0
25462,,1996,WHO_REGIONS,7,"per 1,000,000 total population",70.3
25463,,1996,WHO_REGIONS,8,"per 1,000,000 <15 population",
25464,,1996,WHO_REGIONS,10,"per 1,000,000 total population",0.7
25465,,1996,WHO_REGIONS,12,"per 1,000,000 total population",
25466,,1995,WHO_REGIONS,2,"per 1,000,000 total population",58.4
25467,,1995,WHO_REGIONS,4,"per 1,000,000 total population",199.1
25468,,1995,WHO_REGIONS,6,per 1000 live births,0.0
25469,,1995,WHO_REGIONS,7,"per 1,000,000 total population",109.5
25470,,1995,WHO_REGIONS,8,"per 1,000,000 <15 population",
25471,,1995,WHO_REGIONS,10,"per 1,000,000 total population",0.8
25472,,1995,WHO_REGIONS,12,"per 1,000,000 total population",
25473,,1994,WHO_REGIONS,2,"per 1,000,000 total population",55.5
25474,,1994,WHO_REGIONS,4,"per 1,000,000 total population",247.2
25475,,1994,WHO_REGIONS,6,per 1000 live births,0.0
25476,,1994,WHO_REGIONS,7,"per 1,000,000 total population",174.0
25477,,1994,WHO_REGIONS,8,"per 1,000,000 <15 population",
25478,,1994,WHO_REGIONS,10,"per 1,000,000 total population",0.9
25479,,1994,WHO_REGIONS,12,"per 1,000,000 total population",
25480,,1993,WHO_REGIONS,2,"per 1,000,000 total population",22.8
25481,,1993,WHO_REGIONS,4,"per 1,000,000 total population",439.5
25482,,1993,WHO_REGIONS,6,per 1000 live births,0.0
25483,,1993,WHO_REGIONS,7,"per 1,000,000 total population",125.9
25484,,1993,WHO_REGIONS,8,"per 1,000,000 <15 population",
25485,,1993,WHO_REGIONS,10,"per 1,000,000 total population",0.9
25486,,1993,WHO_REGIONS,12,"per 1,000,000 total population",
25487,,1992,WHO_REGIONS,2,"per 1,000,000 total population",6.8
25488,,1992,WHO_REGIONS,4,"per 1,000,000 total population",429.9
25489,,1992,WHO_REGIONS,6,per 1000 live births,0.0
25490,,1992,WHO_REGIONS,7,"per 1,000,000 total population",106.7
25491,,1992,WHO_REGIONS,8,"per 1,000,000 <15 population",
25492,,1992,WHO_REGIONS,10,"per 1,000,000 total population",0.9
25493,,1992,WHO_REGIONS,12,"per 1,000,000 total population",
25494,,1991,WHO_REGIONS,2,"per 1,000,000 total population",3.8
25495,,1991,WHO_REGIONS,4,"per 1,000,000 total population",396.8
25496,,1991,WHO_REGIONS,6,per 1000 live births,0.0
25497,,1991,WHO_REGIONS,7,"per 1,000,000 total population",132.7
25498,,1991,WHO_REGIONS,8,"per 1,000,000 <15 population",
25499,,1991,WHO_REGIONS,10,"per 1,000,000 total population",0.9
25500,,1991,WHO_REGIONS,12,"per 1,000,000 total population",
25501,,1990,WHO_REGIONS,2,"per 1,000,000 total population",1.8
25502,,1990,WHO_REGIONS,4,"per 1,000,000 total population",273.6
25503,,1990,WHO_REGIONS,6,per 1000 live births,0.0
25504,,1990,WHO_REGIONS,7,"per 1,000,000 total population",140.3
25505,,1990,WHO_REGIONS,8,"per 1,000,000 <15 population",
25506,,1990,WHO_REGIONS,10,"per 1,000,000 total population",1.2
25507,,1990,WHO_REGIONS,12,"per 1,000,000 total population",
25508,,1989,WHO_REGIONS,2,"per 1,000,000 total population",0.1
25509,,1989,WHO_REGIONS,4,"per 1,000,000 total population",826.9
25510,,1989,WHO_REGIONS,6,per 1000 live births,0.0
25511,,1989,WHO_REGIONS,7,"per 1,000,000 total population",154.5
25512,,1989,WHO_REGIONS,8,"per 1,000,000 <15 population",
25513,,1989,WHO_REGIONS,10,"per 1,000,000 total population",1.2
25514,,1989,WHO_REGIONS,12,"per 1,000,000 total population",
25515,,1988,WHO_REGIONS,2,"per 1,000,000 total population",0.0
25516,,1988,WHO_REGIONS,4,"per 1,000,000 total population",629.3
25517,,1988,WHO_REGIONS,6,per 1000 live births,0.0
25518,,1988,WHO_REGIONS,7,"per 1,000,000 total population",109.9
25519,,1988,WHO_REGIONS,8,"per 1,000,000 <15 population",
25520,,1988,WHO_REGIONS,10,"per 1,000,000 total population",1.3
25521,,1988,WHO_REGIONS,12,"per 1,000,000 total population",
25522,,1987,WHO_REGIONS,2,"per 1,000,000 total population",0.1
25523,,1987,WHO_REGIONS,4,"per 1,000,000 total population",329.8
25524,,1987,WHO_REGIONS,6,per 1000 live births,0.0
25525,,1987,WHO_REGIONS,7,"per 1,000,000 total population",224.4
25526,,1987,WHO_REGIONS,8,"per 1,000,000 <15 population",
25527,,1987,WHO_REGIONS,10,"per 1,000,000 total population",1.4
25528,,1987,WHO_REGIONS,12,"per 1,000,000 total population",
25529,,1986,WHO_REGIONS,2,"per 1,000,000 total population",0.1
25530,,1986,WHO_REGIONS,4,"per 1,000,000 total population",871.0
25531,,1986,WHO_REGIONS,6,per 1000 live births,0.0
25532,,1986,WHO_REGIONS,7,"per 1,000,000 total population",291.8
25533,,1986,WHO_REGIONS,8,"per 1,000,000 <15 population",
25534,,1986,WHO_REGIONS,10,"per 1,000,000 total population",1.5
25535,,1986,WHO_REGIONS,12,"per 1,000,000 total population",
25536,,1985,WHO_REGIONS,2,"per 1,000,000 total population",0.4
25537,,1985,WHO_REGIONS,4,"per 1,000,000 total population",773.9
25538,,1985,WHO_REGIONS,6,per 1000 live births,0.0
25539,,1985,WHO_REGIONS,7,"per 1,000,000 total population",256.2
25540,,1985,WHO_REGIONS,8,"per 1,000,000 <15 population",
25541,,1985,WHO_REGIONS,10,"per 1,000,000 total population",1.7
25542,,1985,WHO_REGIONS,12,"per 1,000,000 total population",
25543,,1984,WHO_REGIONS,2,"per 1,000,000 total population",0.4
25544,,1984,WHO_REGIONS,4,"per 1,000,000 total population",700.1
25545,,1984,WHO_REGIONS,6,per 1000 live births,0.0
25546,,1984,WHO_REGIONS,7,"per 1,000,000 total population",170.0
25547,,1984,WHO_REGIONS,8,"per 1,000,000 <15 population",
25548,,1984,WHO_REGIONS,10,"per 1,000,000 total population",1.8
25549,,1984,WHO_REGIONS,12,"per 1,000,000 total population",
25550,,1983,WHO_REGIONS,2,"per 1,000,000 total population",0.9
25551,,1983,WHO_REGIONS,4,"per 1,000,000 total population",1249.5
25552,,1983,WHO_REGIONS,6,per 1000 live births,0.0
25553,,1983,WHO_REGIONS,7,"per 1,000,000 total population",249.3
25554,,1983,WHO_REGIONS,8,"per 1,000,000 <15 population",
25555,,1983,WHO_REGIONS,10,"per 1,000,000 total population",2.0
25556,,1983,WHO_REGIONS,12,"per 1,000,000 total population",
25557,,1982,WHO_REGIONS,2,"per 1,000,000 total population",0.4
25558,,1982,WHO_REGIONS,4,"per 1,000,000 total population",913.2
25559,,1982,WHO_REGIONS,6,per 1000 live births,0.0
25560,,1982,WHO_REGIONS,7,"per 1,000,000 total population",342.3
25561,,1982,WHO_REGIONS,8,"per 1,000,000 <15 population",
25562,,1982,WHO_REGIONS,10,"per 1,000,000 total population",2.1
25563,,1982,WHO_REGIONS,12,"per 1,000,000 total population",
25564,,1981,WHO_REGIONS,2,"per 1,000,000 total population",0.4
25565,,1981,WHO_REGIONS,4,"per 1,000,000 total population",979.5
25566,,1981,WHO_REGIONS,6,per 1000 live births,0.0
25567,,1981,WHO_REGIONS,7,"per 1,000,000 total population",123.9
25568,,1981,WHO_REGIONS,8,"per 1,000,000 <15 population",
25569,,1981,WHO_REGIONS,10,"per 1,000,000 total population",2.0
25570,,1981,WHO_REGIONS,12,"per 1,000,000 total population",
25571,,1980,WHO_REGIONS,2,"per 1,000,000 total population",0.5
25572,,1980,WHO_REGIONS,4,"per 1,000,000 total population",1053.0
25573,,1980,WHO_REGIONS,6,per 1000 live births,0.0
25574,,1980,WHO_REGIONS,7,"per 1,000,000 total population",170.0
25575,,1980,WHO_REGIONS,8,"per 1,000,000 <15 population",
25576,,1980,WHO_REGIONS,10,"per 1,000,000 total population",2.8
25577,,1980,WHO_REGIONS,12,"per 1,000,000 total population",
25578,64.0,2023,COUNTRIES,1,"per 10,000 live births",0.0
25579,64.0,2023,COUNTRIES,2,"per 1,000,000 total population",0.0
25580,64.0,2023,COUNTRIES,3,"per 1,000,000 total population",1.8
25581,64.0,2023,COUNTRIES,4,"per 1,000,000 total population",0.2
25582,64.0,2023,COUNTRIES,5,"per 1,000,000 total population",0.7
25583,64.0,2023,COUNTRIES,6,"per 1,000 live births",0.0
25584,64.0,2023,COUNTRIES,7,"per 1,000,000 total population",21.4
25585,64.0,2023,COUNTRIES,8,"per 1,000,000 <15 population",
25586,64.0,2023,COUNTRIES,9,"per 1,000,000 total population",0.0
25587,64.0,2023,COUNTRIES,10,"per 1,000,000 total population",0.0
25588,64.0,2023,COUNTRIES,11,"per 1,000,000 total population",3.2
25589,64.0,2023,COUNTRIES,12,"per 1,000,000 total population",0.0
25590,64.0,2022,COUNTRIES,1,"per 10,000 live births",0.0
25591,64.0,2022,COUNTRIES,2,"per 1,000,000 total population",0.0
25592,64.0,2022,COUNTRIES,3,"per 1,000,000 total population",1.3
25593,64.0,2022,COUNTRIES,4,"per 1,000,000 total population",0.0
25594,64.0,2022,COUNTRIES,5,"per 1,000,000 total population",0.4
25595,64.0,2022,COUNTRIES,6,"per 1,000 live births",0.0
25596,64.0,2022,COUNTRIES,7,"per 1,000,000 total population",6.3
25597,64.0,2022,COUNTRIES,8,"per 1,000,000 <15 population",
25598,64.0,2022,COUNTRIES,9,"per 1,000,000 total population",0.0
25599,64.0,2022,COUNTRIES,10,"per 1,000,000 total population",0.0
25600,64.0,2022,COUNTRIES,11,"per 1,000,000 total population",1.4
25601,64.0,2022,COUNTRIES,12,"per 1,000,000 total population",0.0
25602,64.0,2021,COUNTRIES,1,"per 10,000 live births",0.0
25603,64.0,2021,COUNTRIES,2,"per 1,000,000 total population",0.0
25604,64.0,2021,COUNTRIES,3,"per 1,000,000 total population",0.4
25605,64.0,2021,COUNTRIES,13,"per 1,000,000 total population",0.0
25606,64.0,2021,COUNTRIES,4,"per 1,000,000 total population",0.5
25607,64.0,2021,COUNTRIES,5,"per 1,000,000 total population",0.2
25608,64.0,2021,COUNTRIES,6,"per 1,000 live births",
25609,64.0,2021,COUNTRIES,7,"per 1,000,000 total population",6.0
25610,64.0,2021,COUNTRIES,8,"per 1,000,000 <15 population",0.0
25611,64.0,2021,COUNTRIES,9,"per 1,000,000 total population",0.2
25612,64.0,2021,COUNTRIES,10,"per 1,000,000 total population",
25613,64.0,2021,COUNTRIES,11,"per 1,000,000 total population",0.5
25614,64.0,2021,COUNTRIES,12,"per 1,000,000 total population",0.0
25615,64.0,2020,COUNTRIES,1,"per 10,000 live births",0.0
25616,64.0,2020,COUNTRIES,2,"per 1,000,000 total population",0.0
25617,64.0,2020,COUNTRIES,3,"per 1,000,000 total population",0.9
25618,64.0,2020,COUNTRIES,13,"per 1,000,000 total population",0.0
25619,64.0,2020,COUNTRIES,4,"per 1,000,000 total population",0.7
25620,64.0,2020,COUNTRIES,5,"per 1,000,000 total population",0.7
25621,64.0,2020,COUNTRIES,6,"per 1,000 live births",0.0
25622,64.0,2020,COUNTRIES,7,"per 1,000,000 total population",52.4
25623,64.0,2020,COUNTRIES,8,"per 1,000,000 <15 population",0.0
25624,64.0,2020,COUNTRIES,9,"per 1,000,000 total population",0.0
25625,64.0,2020,COUNTRIES,10,"per 1,000,000 total population",0.0
25626,64.0,2020,COUNTRIES,11,"per 1,000,000 total population",1.1
25627,64.0,2020,COUNTRIES,12,"per 1,000,000 total population",0.0
25628,64.0,2019,COUNTRIES,1,"per 10,000 live births",0.0
25629,64.0,2019,COUNTRIES,2,"per 1,000,000 total population",0.0
25630,64.0,2019,COUNTRIES,13,"per 1,000,000 total population",0.0
25631,64.0,2019,COUNTRIES,4,"per 1,000,000 total population",2.2
25632,64.0,2019,COUNTRIES,5,"per 1,000,000 total population",0.7
25633,64.0,2019,COUNTRIES,6,"per 1,000 live births",0.0
25634,64.0,2019,COUNTRIES,7,"per 1,000,000 total population",100.9
25635,64.0,2019,COUNTRIES,8,"per 1,000,000 <15 population",0.0
25636,64.0,2019,COUNTRIES,9,"per 1,000,000 total population",0.0
25637,64.0,2019,COUNTRIES,10,"per 1,000,000 total population",0.0
