cases_id,country_id,year_id,source_group,disease_id,cases
625,,2011,WHO_REGIONS,5,10808.0
626,,2011,WHO_REGIONS,6,1908.0
627,,2011,WHO_REGIONS,7,5816.0
628,,2011,WHO_REGIONS,8,398.0
629,,2011,WHO_REGIONS,9,16190.0
630,,2011,WHO_REGIONS,10,4355.0
631,,2011,WHO_REGIONS,12,2574.0
632,,2010,WHO_REGIONS,1,16.0
633,,2010,WHO_REGIONS,2,50.0
634,,2010,WHO_REGIONS,13,0.0
635,,2010,WHO_REGIONS,4,199174.0
636,,2010,WHO_REGIONS,5,13836.0
637,,2010,WHO_REGIONS,6,1937.0
638,,2010,WHO_REGIONS,7,4929.0
639,,2010,WHO_REGIONS,8,709.0
640,,2010,WHO_REGIONS,9,2754.0
641,,2010,WHO_REGIONS,10,4311.0
642,,2010,WHO_REGIONS,12,714.0
643,,2009,WHO_REGIONS,1,47.0
644,,2009,WHO_REGIONS,2,10.0
645,,2009,WHO_REGIONS,13,0.0
646,,2009,WHO_REGIONS,4,83479.0
647,,2009,WHO_REGIONS,5,1698.0
648,,2009,WHO_REGIONS,6,1517.0
649,,2009,WHO_REGIONS,7,15768.0
650,,2009,WHO_REGIONS,8,855.0
651,,2009,WHO_REGIONS,9,17422.0
652,,2009,WHO_REGIONS,10,4607.0
653,,2009,WHO_REGIONS,12,76.0
654,,2008,WHO_REGIONS,1,0.0
655,,2008,WHO_REGIONS,2,72.0
656,,2008,WHO_REGIONS,13,0.0
657,,2008,WHO_REGIONS,4,37012.0
658,,2008,WHO_REGIONS,5,16944.0
659,,2008,WHO_REGIONS,6,2182.0
660,,2008,WHO_REGIONS,7,19429.0
661,,2008,WHO_REGIONS,8,996.0
662,,2008,WHO_REGIONS,9,16297.0
663,,2008,WHO_REGIONS,10,5505.0
664,,2008,WHO_REGIONS,12,270.0
665,,2007,WHO_REGIONS,1,1.0
666,,2007,WHO_REGIONS,2,17.0
667,,2007,WHO_REGIONS,13,0.0
668,,2007,WHO_REGIONS,4,76410.0
669,,2007,WHO_REGIONS,5,9097.0
670,,2007,WHO_REGIONS,6,1346.0
671,,2007,WHO_REGIONS,7,21197.0
672,,2007,WHO_REGIONS,8,438.0
673,,2007,WHO_REGIONS,9,3993.0
674,,2007,WHO_REGIONS,10,5157.0
675,,2007,WHO_REGIONS,12,212.0
676,,2006,WHO_REGIONS,1,8.0
677,,2006,WHO_REGIONS,2,351.0
678,,2006,WHO_REGIONS,13,7.0
679,,2006,WHO_REGIONS,4,99420.0
680,,2006,WHO_REGIONS,5,9303.0
681,,2006,WHO_REGIONS,6,3468.0
682,,2006,WHO_REGIONS,7,18399.0
683,,2006,WHO_REGIONS,8,1213.0
684,,2006,WHO_REGIONS,9,2457.0
685,,2006,WHO_REGIONS,10,5825.0
686,,2006,WHO_REGIONS,12,272.0
687,,2005,WHO_REGIONS,1,3.0
688,,2005,WHO_REGIONS,2,54.0
689,,2005,WHO_REGIONS,4,316219.0
690,,2005,WHO_REGIONS,5,18215.0
691,,2005,WHO_REGIONS,6,4415.0
692,,2005,WHO_REGIONS,7,22139.0
693,,2005,WHO_REGIONS,8,885.0
694,,2005,WHO_REGIONS,9,2868.0
695,,2005,WHO_REGIONS,10,2861.0
696,,2005,WHO_REGIONS,12,474.0
697,,2004,WHO_REGIONS,1,4.0
698,,2004,WHO_REGIONS,2,23.0
699,,2004,WHO_REGIONS,4,220180.0
700,,2004,WHO_REGIONS,5,19266.0
701,,2004,WHO_REGIONS,6,2693.0
702,,2004,WHO_REGIONS,7,26335.0
703,,2004,WHO_REGIONS,8,934.0
704,,2004,WHO_REGIONS,9,4452.0
705,,2004,WHO_REGIONS,10,2417.0
706,,2004,WHO_REGIONS,12,1253.0
707,,2003,WHO_REGIONS,1,9.0
708,,2003,WHO_REGIONS,2,216.0
709,,2003,WHO_REGIONS,4,403016.0
710,,2003,WHO_REGIONS,5,11550.0
711,,2003,WHO_REGIONS,6,2364.0
712,,2003,WHO_REGIONS,7,16418.0
713,,2003,WHO_REGIONS,8,446.0
714,,2003,WHO_REGIONS,9,4835.0
715,,2003,WHO_REGIONS,10,2017.0
716,,2003,WHO_REGIONS,12,498.0
717,,2002,WHO_REGIONS,1,0.0
718,,2002,WHO_REGIONS,2,941.0
719,,2002,WHO_REGIONS,4,288340.0
720,,2002,WHO_REGIONS,5,18023.0
721,,2002,WHO_REGIONS,6,4693.0
722,,2002,WHO_REGIONS,7,19452.0
723,,2002,WHO_REGIONS,8,212.0
724,,2002,WHO_REGIONS,9,2265.0
725,,2002,WHO_REGIONS,10,10872.0
726,,2002,WHO_REGIONS,12,610.0
727,,2001,WHO_REGIONS,1,0.0
728,,2001,WHO_REGIONS,2,2587.0
729,,2001,WHO_REGIONS,4,491989.0
730,,2001,WHO_REGIONS,5,15731.0
731,,2001,WHO_REGIONS,6,5160.0
732,,2001,WHO_REGIONS,7,50386.0
733,,2001,WHO_REGIONS,8,70.0
734,,2001,WHO_REGIONS,9,1572.0
735,,2001,WHO_REGIONS,10,6482.0
736,,2001,WHO_REGIONS,12,572.0
737,,2000,WHO_REGIONS,1,0.0
738,,2000,WHO_REGIONS,2,4038.0
739,,2000,WHO_REGIONS,4,520102.0
740,,2000,WHO_REGIONS,5,38713.0
741,,2000,WHO_REGIONS,6,5175.0
742,,2000,WHO_REGIONS,7,52008.0
743,,2000,WHO_REGIONS,8,1863.0
744,,2000,WHO_REGIONS,9,865.0
745,,2000,WHO_REGIONS,10,5835.0
746,,2000,WHO_REGIONS,12,593.0
747,,1999,WHO_REGIONS,1,0.0
748,,1999,WHO_REGIONS,2,226.0
749,,1999,WHO_REGIONS,4,486660.0
750,,1999,WHO_REGIONS,5,13327.0
751,,1999,WHO_REGIONS,6,2696.0
752,,1999,WHO_REGIONS,7,11066.0
753,,1999,WHO_REGIONS,8,2861.0
754,,1999,WHO_REGIONS,9,51.0
755,,1999,WHO_REGIONS,10,2463.0
756,,1999,WHO_REGIONS,12,8.0
757,,1998,WHO_REGIONS,2,931.0
758,,1998,WHO_REGIONS,4,373149.0
759,,1998,WHO_REGIONS,6,4855.0
760,,1998,WHO_REGIONS,7,38961.0
761,,1998,WHO_REGIONS,8,991.0
762,,1998,WHO_REGIONS,10,2874.0
763,,1998,WHO_REGIONS,12,33.0
764,,1997,WHO_REGIONS,2,117.0
765,,1997,WHO_REGIONS,4,299623.0
766,,1997,WHO_REGIONS,6,3207.0
767,,1997,WHO_REGIONS,7,12101.0
768,,1997,WHO_REGIONS,8,1088.0
769,,1997,WHO_REGIONS,10,2496.0
770,,1997,WHO_REGIONS,12,47.0
771,,1996,WHO_REGIONS,2,2282.0
772,,1996,WHO_REGIONS,4,484914.0
773,,1996,WHO_REGIONS,6,3633.0
774,,1996,WHO_REGIONS,7,35382.0
775,,1996,WHO_REGIONS,8,1949.0
776,,1996,WHO_REGIONS,10,4634.0
777,,1996,WHO_REGIONS,12,292.0
778,,1995,WHO_REGIONS,2,229.0
779,,1995,WHO_REGIONS,4,362925.0
780,,1995,WHO_REGIONS,6,2603.0
781,,1995,WHO_REGIONS,7,16274.0
782,,1995,WHO_REGIONS,8,2198.0
783,,1995,WHO_REGIONS,10,1322.0
784,,1995,WHO_REGIONS,12,695.0
785,,1994,WHO_REGIONS,2,1439.0
786,,1994,WHO_REGIONS,4,420193.0
787,,1994,WHO_REGIONS,6,3977.0
788,,1994,WHO_REGIONS,7,25402.0
789,,1994,WHO_REGIONS,8,1594.0
790,,1994,WHO_REGIONS,10,1707.0
791,,1994,WHO_REGIONS,12,1351.0
792,,1993,WHO_REGIONS,2,2357.0
793,,1993,WHO_REGIONS,4,395025.0
794,,1993,WHO_REGIONS,6,4751.0
795,,1993,WHO_REGIONS,7,32602.0
796,,1993,WHO_REGIONS,8,2015.0
797,,1993,WHO_REGIONS,10,6817.0
798,,1993,WHO_REGIONS,12,218.0
799,,1992,WHO_REGIONS,2,2869.0
800,,1992,WHO_REGIONS,4,581125.0
801,,1992,WHO_REGIONS,6,4461.0
802,,1992,WHO_REGIONS,7,39531.0
803,,1992,WHO_REGIONS,8,1555.0
804,,1992,WHO_REGIONS,10,7170.0
805,,1992,WHO_REGIONS,12,176.0
806,,1991,WHO_REGIONS,2,2995.0
807,,1991,WHO_REGIONS,4,446517.0
808,,1991,WHO_REGIONS,6,4801.0
809,,1991,WHO_REGIONS,7,180857.0
810,,1991,WHO_REGIONS,8,1728.0
811,,1991,WHO_REGIONS,10,8887.0
812,,1991,WHO_REGIONS,12,2561.0
813,,1990,WHO_REGIONS,2,2588.0
814,,1990,WHO_REGIONS,4,481204.0
815,,1990,WHO_REGIONS,6,7029.0
816,,1990,WHO_REGIONS,7,89515.0
817,,1990,WHO_REGIONS,8,4228.0
818,,1990,WHO_REGIONS,10,12281.0
819,,1990,WHO_REGIONS,12,4248.0
820,,1989,WHO_REGIONS,2,6009.0
821,,1989,WHO_REGIONS,4,561896.0
822,,1989,WHO_REGIONS,6,6918.0
823,,1989,WHO_REGIONS,7,118505.0
824,,1989,WHO_REGIONS,8,3096.0
825,,1989,WHO_REGIONS,10,13634.0
826,,1989,WHO_REGIONS,12,3270.0
827,,1988,WHO_REGIONS,2,2925.0
828,,1988,WHO_REGIONS,4,604244.0
829,,1988,WHO_REGIONS,6,5419.0
830,,1988,WHO_REGIONS,7,101350.0
831,,1988,WHO_REGIONS,8,4543.0
832,,1988,WHO_REGIONS,10,14425.0
833,,1988,WHO_REGIONS,12,5104.0
834,,1987,WHO_REGIONS,2,1558.0
835,,1987,WHO_REGIONS,4,641057.0
836,,1987,WHO_REGIONS,6,5749.0
837,,1987,WHO_REGIONS,7,167035.0
838,,1987,WHO_REGIONS,8,2782.0
839,,1987,WHO_REGIONS,10,15648.0
840,,1987,WHO_REGIONS,12,3012.0
841,,1986,WHO_REGIONS,2,2625.0
842,,1986,WHO_REGIONS,4,676757.0
843,,1986,WHO_REGIONS,6,5361.0
844,,1986,WHO_REGIONS,7,179607.0
845,,1986,WHO_REGIONS,8,3425.0
846,,1986,WHO_REGIONS,10,11896.0
847,,1986,WHO_REGIONS,12,1318.0
848,,1985,WHO_REGIONS,2,5060.0
849,,1985,WHO_REGIONS,4,1142002.0
850,,1985,WHO_REGIONS,6,4819.0
851,,1985,WHO_REGIONS,7,240247.0
852,,1985,WHO_REGIONS,8,3935.0
853,,1985,WHO_REGIONS,10,14449.0
854,,1985,WHO_REGIONS,12,13.0
855,,1984,WHO_REGIONS,2,5135.0
856,,1984,WHO_REGIONS,4,1076106.0
857,,1984,WHO_REGIONS,6,4741.0
858,,1984,WHO_REGIONS,7,238446.0
859,,1984,WHO_REGIONS,8,2968.0
860,,1984,WHO_REGIONS,10,16104.0
861,,1984,WHO_REGIONS,12,917.0
862,,1983,WHO_REGIONS,2,4099.0
863,,1983,WHO_REGIONS,4,1346883.0
864,,1983,WHO_REGIONS,6,3400.0
865,,1983,WHO_REGIONS,7,321059.0
866,,1983,WHO_REGIONS,8,3066.0
867,,1983,WHO_REGIONS,10,18054.0
868,,1983,WHO_REGIONS,12,743.0
869,,1982,WHO_REGIONS,2,4618.0
870,,1982,WHO_REGIONS,4,1342685.0
871,,1982,WHO_REGIONS,6,5343.0
872,,1982,WHO_REGIONS,7,397841.0
873,,1982,WHO_REGIONS,8,3897.0
874,,1982,WHO_REGIONS,10,21571.0
875,,1982,WHO_REGIONS,12,31.0
876,,1981,WHO_REGIONS,2,2764.0
877,,1981,WHO_REGIONS,4,1413184.0
878,,1981,WHO_REGIONS,6,3312.0
879,,1981,WHO_REGIONS,7,347776.0
880,,1981,WHO_REGIONS,8,4191.0
881,,1981,WHO_REGIONS,10,19925.0
882,,1981,WHO_REGIONS,12,7.0
883,,1980,WHO_REGIONS,2,8771.0
884,,1980,WHO_REGIONS,4,1240993.0
885,,1980,WHO_REGIONS,6,2265.0
886,,1980,WHO_REGIONS,7,367961.0
887,,1980,WHO_REGIONS,8,5126.0
888,,1980,WHO_REGIONS,10,17241.0
889,,1980,WHO_REGIONS,12,24.0
890,3.0,2023,COUNTRIES,1,
891,3.0,2023,COUNTRIES,2,
892,3.0,2023,COUNTRIES,3,
893,3.0,2023,COUNTRIES,13,
894,3.0,2023,COUNTRIES,4,3508.0
895,3.0,2023,COUNTRIES,5,
896,3.0,2023,COUNTRIES,6,220.0
897,3.0,2023,COUNTRIES,7,
898,3.0,2023,COUNTRIES,8,
899,3.0,2023,COUNTRIES,9,200.0
900,3.0,2023,COUNTRIES,10,1947.0
901,3.0,2023,COUNTRIES,11,787946.0
902,3.0,2023,COUNTRIES,12,4.0
903,3.0,2022,COUNTRIES,1,
904,3.0,2022,COUNTRIES,2,
905,3.0,2022,COUNTRIES,3,
906,3.0,2022,COUNTRIES,13,
907,3.0,2022,COUNTRIES,4,3271.0
908,3.0,2022,COUNTRIES,5,
909,3.0,2022,COUNTRIES,6,239.0
910,3.0,2022,COUNTRIES,7,
911,3.0,2022,COUNTRIES,8,
912,3.0,2022,COUNTRIES,9,66.0
913,3.0,2022,COUNTRIES,10,921.0
914,3.0,2022,COUNTRIES,11,690110.0
915,3.0,2022,COUNTRIES,12,0.0
916,3.0,2021,COUNTRIES,1,
917,3.0,2021,COUNTRIES,2,
918,3.0,2021,COUNTRIES,3,
919,3.0,2021,COUNTRIES,13,
920,3.0,2021,COUNTRIES,4,300.0
921,3.0,2021,COUNTRIES,5,
922,3.0,2021,COUNTRIES,6,189.0
923,3.0,2021,COUNTRIES,7,
924,3.0,2021,COUNTRIES,8,0.0
925,3.0,2021,COUNTRIES,9,48.0
926,3.0,2021,COUNTRIES,10,885.0
927,3.0,2021,COUNTRIES,11,572509.0
928,3.0,2021,COUNTRIES,12,0.0
929,3.0,2020,COUNTRIES,1,
930,3.0,2020,COUNTRIES,2,
931,3.0,2020,COUNTRIES,3,
932,3.0,2020,COUNTRIES,13,
933,3.0,2020,COUNTRIES,4,1085.0
934,3.0,2020,COUNTRIES,5,
935,3.0,2020,COUNTRIES,6,156.0
936,3.0,2020,COUNTRIES,7,0.0
937,3.0,2020,COUNTRIES,8,3.0
938,3.0,2020,COUNTRIES,9,24.0
939,3.0,2020,COUNTRIES,10,735.0
940,3.0,2020,COUNTRIES,11,497258.0
941,3.0,2020,COUNTRIES,12,0.0
942,3.0,2019,COUNTRIES,1,
943,3.0,2019,COUNTRIES,2,
944,3.0,2019,COUNTRIES,13,
945,3.0,2019,COUNTRIES,4,2987.0
946,3.0,2019,COUNTRIES,5,
947,3.0,2019,COUNTRIES,6,
948,3.0,2019,COUNTRIES,7,0.0
949,3.0,2019,COUNTRIES,8,138.0
950,3.0,2019,COUNTRIES,9,69.0
951,3.0,2019,COUNTRIES,10,
952,3.0,2019,COUNTRIES,11,
953,3.0,2019,COUNTRIES,12,0.0
954,3.0,2018,COUNTRIES,1,
955,3.0,2018,COUNTRIES,2,
956,3.0,2018,COUNTRIES,13,
957,3.0,2018,COUNTRIES,4,57.0
958,3.0,2018,COUNTRIES,5,
959,3.0,2018,COUNTRIES,6,86.0
960,3.0,2018,COUNTRIES,7,0.0
961,3.0,2018,COUNTRIES,8,0.0
962,3.0,2018,COUNTRIES,9,31.0
963,3.0,2018,COUNTRIES,10,340.0
964,3.0,2018,COUNTRIES,11,
965,3.0,2018,COUNTRIES,12,
966,3.0,2017,COUNTRIES,1,
967,3.0,2017,COUNTRIES,2,
968,3.0,2017,COUNTRIES,13,
969,3.0,2017,COUNTRIES,4,29.0
970,3.0,2017,COUNTRIES,5,
971,3.0,2017,COUNTRIES,6,18.0
972,3.0,2017,COUNTRIES,7,
973,3.0,2017,COUNTRIES,8,0.0
974,3.0,2017,COUNTRIES,9,20.0
975,3.0,2017,COUNTRIES,10,
976,3.0,2017,COUNTRIES,12,0.0
977,3.0,2016,COUNTRIES,1,
978,3.0,2016,COUNTRIES,2,
979,3.0,2016,COUNTRIES,13,
980,3.0,2016,COUNTRIES,4,53.0
981,3.0,2016,COUNTRIES,5,
982,3.0,2016,COUNTRIES,6,
983,3.0,2016,COUNTRIES,7,0.0
984,3.0,2016,COUNTRIES,8,0.0
985,3.0,2016,COUNTRIES,9,12.0
986,3.0,2016,COUNTRIES,10,
987,3.0,2016,COUNTRIES,12,881.0
988,3.0,2015,COUNTRIES,1,
989,3.0,2015,COUNTRIES,2,
990,3.0,2015,COUNTRIES,13,
991,3.0,2015,COUNTRIES,4,119.0
992,3.0,2015,COUNTRIES,5,
993,3.0,2015,COUNTRIES,6,36.0
994,3.0,2015,COUNTRIES,7,0.0
995,3.0,2015,COUNTRIES,8,0.0
996,3.0,2015,COUNTRIES,9,230.0
997,3.0,2015,COUNTRIES,10,305.0
998,3.0,2015,COUNTRIES,12,3.0
999,3.0,2014,COUNTRIES,1,
1000,3.0,2014,COUNTRIES,2,
1001,3.0,2014,COUNTRIES,13,
1002,3.0,2014,COUNTRIES,4,11699.0
1003,3.0,2014,COUNTRIES,5,
1004,3.0,2014,COUNTRIES,6,19.0
1005,3.0,2014,COUNTRIES,7,0.0
1006,3.0,2014,COUNTRIES,8,0.0
1007,3.0,2014,COUNTRIES,9,112.0
1008,3.0,2014,COUNTRIES,10,330.0
1009,3.0,2014,COUNTRIES,12,0.0
1010,3.0,2013,COUNTRIES,1,
1011,3.0,2013,COUNTRIES,2,20.0
1012,3.0,2013,COUNTRIES,13,
1013,3.0,2013,COUNTRIES,4,8523.0
1014,3.0,2013,COUNTRIES,5,
1015,3.0,2013,COUNTRIES,6,33.0
1016,3.0,2013,COUNTRIES,7,0.0
1017,3.0,2013,COUNTRIES,8,0.0
1018,3.0,2013,COUNTRIES,9,36.0
1019,3.0,2013,COUNTRIES,10,360.0
1020,3.0,2013,COUNTRIES,12,0.0
1021,3.0,2012,COUNTRIES,1,
1022,3.0,2012,COUNTRIES,2,15.0
1023,3.0,2012,COUNTRIES,13,
1024,3.0,2012,COUNTRIES,4,4458.0
1025,3.0,2012,COUNTRIES,5,
1026,3.0,2012,COUNTRIES,6,6.0
1027,3.0,2012,COUNTRIES,7,1259.0
1028,3.0,2012,COUNTRIES,8,0.0
1029,3.0,2012,COUNTRIES,9,65.0
1030,3.0,2012,COUNTRIES,10,543.0
1031,3.0,2012,COUNTRIES,12,0.0
1032,3.0,2011,COUNTRIES,1,
1033,3.0,2011,COUNTRIES,2,0.0
1034,3.0,2011,COUNTRIES,13,0.0
1035,3.0,2011,COUNTRIES,4,1449.0
1036,3.0,2011,COUNTRIES,5,
1037,3.0,2011,COUNTRIES,6,75.0
1038,3.0,2011,COUNTRIES,7,1554.0
1039,3.0,2011,COUNTRIES,8,5.0
1040,3.0,2011,COUNTRIES,9,24.0
1041,3.0,2011,COUNTRIES,10,953.0
1042,3.0,2011,COUNTRIES,12,0.0
1043,3.0,2010,COUNTRIES,1,
1044,3.0,2010,COUNTRIES,2,
1045,3.0,2010,COUNTRIES,13,
1046,3.0,2010,COUNTRIES,4,1190.0
1047,3.0,2010,COUNTRIES,5,0.0
1048,3.0,2010,COUNTRIES,6,13.0
1049,3.0,2010,COUNTRIES,7,2539.0
1050,3.0,2010,COUNTRIES,8,33.0
1051,3.0,2010,COUNTRIES,9,38.0
1052,3.0,2010,COUNTRIES,10,490.0
1053,3.0,2010,COUNTRIES,12,0.0
1054,3.0,2009,COUNTRIES,1,
1055,3.0,2009,COUNTRIES,2,
1056,3.0,2009,COUNTRIES,13,
1057,3.0,2009,COUNTRIES,4,2807.0
1058,3.0,2009,COUNTRIES,5,0.0
1059,3.0,2009,COUNTRIES,6,66.0
1060,3.0,2009,COUNTRIES,7,1127.0
1061,3.0,2009,COUNTRIES,8,29.0
1062,3.0,2009,COUNTRIES,9,10.0
1063,3.0,2009,COUNTRIES,10,675.0
1064,3.0,2009,COUNTRIES,12,
1065,3.0,2008,COUNTRIES,1,
1066,3.0,2008,COUNTRIES,2,69.0
1067,3.0,2008,COUNTRIES,13,
1068,3.0,2008,COUNTRIES,4,265.0
1069,3.0,2008,COUNTRIES,5,
1070,3.0,2008,COUNTRIES,6,89.0
1071,3.0,2008,COUNTRIES,7,1148.0
1072,3.0,2008,COUNTRIES,8,29.0
1073,3.0,2008,COUNTRIES,9,28.0
1074,3.0,2008,COUNTRIES,10,601.0
1075,3.0,2008,COUNTRIES,12,
1076,3.0,2007,COUNTRIES,1,
1077,3.0,2007,COUNTRIES,2,4.0
1078,3.0,2007,COUNTRIES,13,
1079,3.0,2007,COUNTRIES,4,1014.0
1080,3.0,2007,COUNTRIES,5,
1081,3.0,2007,COUNTRIES,6,70.0
1082,3.0,2007,COUNTRIES,7,921.0
1083,3.0,2007,COUNTRIES,8,8.0
1084,3.0,2007,COUNTRIES,9,25.0
1085,3.0,2007,COUNTRIES,10,790.0
1086,3.0,2007,COUNTRIES,12,0.0
1087,3.0,2006,COUNTRIES,1,
1088,3.0,2006,COUNTRIES,2,
1089,3.0,2006,COUNTRIES,13,0.0
1090,3.0,2006,COUNTRIES,4,765.0
1091,3.0,2006,COUNTRIES,5,
1092,3.0,2006,COUNTRIES,6,60.0
1093,3.0,2006,COUNTRIES,7,1328.0
1094,3.0,2006,COUNTRIES,8,2.0
1095,3.0,2006,COUNTRIES,9,14.0
1096,3.0,2006,COUNTRIES,10,1633.0
1097,3.0,2006,COUNTRIES,12,0.0
1098,3.0,2005,COUNTRIES,1,
1099,3.0,2005,COUNTRIES,2,0.0
1100,3.0,2005,COUNTRIES,4,258.0
1101,3.0,2005,COUNTRIES,5,
1102,3.0,2005,COUNTRIES,6,89.0
1103,3.0,2005,COUNTRIES,7,0.0
1104,3.0,2005,COUNTRIES,8,10.0
1105,3.0,2005,COUNTRIES,9,10.0
1106,3.0,2005,COUNTRIES,10,89.0
1107,3.0,2005,COUNTRIES,12,0.0
1108,3.0,2004,COUNTRIES,1,0.0
1109,3.0,2004,COUNTRIES,2,0.0
1110,3.0,2004,COUNTRIES,4,29.0
1111,3.0,2004,COUNTRIES,5,23.0
1112,3.0,2004,COUNTRIES,6,100.0
1113,3.0,2004,COUNTRIES,7,1675.0
1114,3.0,2004,COUNTRIES,8,0.0
1115,3.0,2004,COUNTRIES,9,43.0
1116,3.0,2004,COUNTRIES,10,153.0
1117,3.0,2004,COUNTRIES,12,0.0
1118,3.0,2003,COUNTRIES,1,
1119,3.0,2003,COUNTRIES,2,16.0
1120,3.0,2003,COUNTRIES,4,1196.0
1121,3.0,2003,COUNTRIES,5,
1122,3.0,2003,COUNTRIES,6,117.0
1123,3.0,2003,COUNTRIES,7,2654.0
1124,3.0,2003,COUNTRIES,8,0.0
1125,3.0,2003,COUNTRIES,9,22.0
1126,3.0,2003,COUNTRIES,10,643.0
1127,3.0,2003,COUNTRIES,12,0.0
1128,3.0,2002,COUNTRIES,1,0.0
1129,3.0,2002,COUNTRIES,2,0.0
1130,3.0,2002,COUNTRIES,4,11945.0
1131,3.0,2002,COUNTRIES,5,0.0
1132,3.0,2002,COUNTRIES,6,173.0
1133,3.0,2002,COUNTRIES,7,0.0
1134,3.0,2002,COUNTRIES,8,0.0
1135,3.0,2002,COUNTRIES,9,0.0
1136,3.0,2002,COUNTRIES,10,964.0
1137,3.0,2002,COUNTRIES,12,0.0
1138,3.0,2001,COUNTRIES,1,
1139,3.0,2001,COUNTRIES,2,0.0
1140,3.0,2001,COUNTRIES,4,9046.0
1141,3.0,2001,COUNTRIES,5,
1142,3.0,2001,COUNTRIES,6,311.0
1143,3.0,2001,COUNTRIES,7,740.0
1144,3.0,2001,COUNTRIES,8,1.0
1145,3.0,2001,COUNTRIES,9,
1146,3.0,2001,COUNTRIES,10,
1147,3.0,2001,COUNTRIES,12,0.0
1148,3.0,2000,COUNTRIES,1,
1149,3.0,2000,COUNTRIES,2,0.0
1150,3.0,2000,COUNTRIES,4,2219.0
1151,3.0,2000,COUNTRIES,5,
1152,3.0,2000,COUNTRIES,6,131.0
1153,3.0,2000,COUNTRIES,7,560.0
1154,3.0,2000,COUNTRIES,8,115.0
1155,3.0,2000,COUNTRIES,9,
1156,3.0,2000,COUNTRIES,10,
1157,3.0,2000,COUNTRIES,12,0.0
1158,3.0,1999,COUNTRIES,1,
1159,3.0,1999,COUNTRIES,2,0.0
1160,3.0,1999,COUNTRIES,4,350.0
1161,3.0,1999,COUNTRIES,5,
1162,3.0,1999,COUNTRIES,6,78.0
1163,3.0,1999,COUNTRIES,7,
1164,3.0,1999,COUNTRIES,8,1103.0
1165,3.0,1999,COUNTRIES,9,
1166,3.0,1999,COUNTRIES,10,
1167,3.0,1999,COUNTRIES,12,
1168,3.0,1998,COUNTRIES,2,0.0
1169,3.0,1998,COUNTRIES,4,2576.0
1170,3.0,1998,COUNTRIES,6,164.0
1171,3.0,1998,COUNTRIES,7,
1172,3.0,1998,COUNTRIES,8,7.0
1173,3.0,1998,COUNTRIES,10,279.0
1174,3.0,1998,COUNTRIES,12,
1175,3.0,1997,COUNTRIES,2,
1176,3.0,1997,COUNTRIES,4,8183.0
1177,3.0,1997,COUNTRIES,6,126.0
1178,3.0,1997,COUNTRIES,7,
1179,3.0,1997,COUNTRIES,8,15.0
1180,3.0,1997,COUNTRIES,10,
1181,3.0,1997,COUNTRIES,12,0.0
1182,3.0,1996,COUNTRIES,2,
1183,3.0,1996,COUNTRIES,4,251.0
1184,3.0,1996,COUNTRIES,6,116.0
1185,3.0,1996,COUNTRIES,7,
1186,3.0,1996,COUNTRIES,8,81.0
1187,3.0,1996,COUNTRIES,10,
1188,3.0,1996,COUNTRIES,12,
1189,3.0,1995,COUNTRIES,2,
1190,3.0,1995,COUNTRIES,4,635.0
1191,3.0,1995,COUNTRIES,6,101.0
1192,3.0,1995,COUNTRIES,7,
1193,3.0,1995,COUNTRIES,8,152.0
1194,3.0,1995,COUNTRIES,10,
1195,3.0,1995,COUNTRIES,12,
1196,3.0,1994,COUNTRIES,2,
1197,3.0,1994,COUNTRIES,4,5480.0
1198,3.0,1994,COUNTRIES,6,814.0
1199,3.0,1994,COUNTRIES,7,
1200,3.0,1994,COUNTRIES,8,54.0
1201,3.0,1994,COUNTRIES,10,
1202,3.0,1994,COUNTRIES,12,
1203,3.0,1993,COUNTRIES,2,23.0
1204,3.0,1993,COUNTRIES,4,9273.0
1205,3.0,1993,COUNTRIES,6,634.0
1206,3.0,1993,COUNTRIES,7,1458.0
1207,3.0,1993,COUNTRIES,8,149.0
1208,3.0,1993,COUNTRIES,10,783.0
1209,3.0,1993,COUNTRIES,12,
1210,3.0,1992,COUNTRIES,2,
1211,3.0,1992,COUNTRIES,4,16772.0
1212,3.0,1992,COUNTRIES,6,604.0
1213,3.0,1992,COUNTRIES,7,
1214,3.0,1992,COUNTRIES,8,0.0
1215,3.0,1992,COUNTRIES,10,
1216,3.0,1992,COUNTRIES,12,
1217,3.0,1991,COUNTRIES,2,40.0
1218,3.0,1991,COUNTRIES,4,18382.0
1219,3.0,1991,COUNTRIES,6,634.0
1220,3.0,1991,COUNTRIES,7,10078.0
1221,3.0,1991,COUNTRIES,8,0.0
1222,3.0,1991,COUNTRIES,10,1324.0
1223,3.0,1991,COUNTRIES,12,0.0
1224,3.0,1990,COUNTRIES,2,64.0
1225,3.0,1990,COUNTRIES,4,29069.0
1226,3.0,1990,COUNTRIES,6,959.0
1227,3.0,1990,COUNTRIES,7,14420.0
1228,3.0,1990,COUNTRIES,8,
1229,3.0,1990,COUNTRIES,10,1826.0
1230,3.0,1990,COUNTRIES,12,0.0
1231,3.0,1989,COUNTRIES,2,105.0
1232,3.0,1989,COUNTRIES,4,19820.0
1233,3.0,1989,COUNTRIES,6,1466.0
1234,3.0,1989,COUNTRIES,7,21674.0
1235,3.0,1989,COUNTRIES,8,0.0
1236,3.0,1989,COUNTRIES,10,2701.0
1237,3.0,1989,COUNTRIES,12,0.0
1238,3.0,1988,COUNTRIES,2,38.0
